,Text,Biased
4495,"yup.  black voting for trump is like jews approving of hitler.  yeah, i said it",0
4496,"@prolifeusisrael i wonder the same,,,,,, and even the non jews, leftist libs,,,,,,, as soon as their ""friends"" if ever, achieve their ""objective"" their ""friends"" will kill them in an instant! he probably will perish with dumbass looks on their faces! ",0
4497,@villank7r @davetbusa @nellyfreddie @jeremyvineon5 @femi_sorry @thecarolemalone @thejeremyvine because he had the capacity to do so? something the brits facilitated by not interfering when they knew he was dangerous. the thing poppy lovers forget is that the brits agreed with what hitler did to jews &amp; other minorities as they were doing the same thing for centuries prior,0
4498,@georgegalloway you are like the nazi proper gander machine of the 1930s. blame the jews for everything hey gerge?   fake news again by you,0
4499,"today, on #holocaustmemorialday, we remember the six million jews and millions of others who were persecuted and murdered by the nazis. it is in their memory that we continue the fight against anti-semitism and other discrimination. #neveragain",0
4500,trump seems to believe that american jews are israelis and see israel as their country. what a schmendrick,0
4501,"@janicki_sean @freidablancha12 there are jews today with a ""number"" tattooed to their arms, is that what you want #billgates , people with your number tattooed to their arm 50 years from now.  not me asshat",0
4502,"a jewish man was stabbed in london today. no outrage. no protests. no mayoral hullabaloo. 

jews are the wrong type of minority. 

the racist hierarchy of woke anti-racists",0
4503,"on holocaust remembrance day, we remember the six million jews and other victims of nazism.

we honor their memories by speaking out against anti-semitism, injustice, and hatred in all forms. never again",0
4504,"fox news is where people who hate blacks, people who hate jews, people who hate gays, people who hate latinos, and people who hate muslims can all gather to pretend they are just people who hate liberals",0
4505,laughed until i cried. fellow jews will know that this is totally something g-d would do,0
4506,"outside of ny/nj, hasidic jews make up less than 0.01% of the population of every state--and there's no evidence that our rates of covid are higher even in ny than other communities of a similar socio-economic background. cnn should be ashamed of this scaremongering. https://t.co/x5tdwwcryt",0
4507,the famous ladino song �los bilbilikos� was sung by the sephardic jews all around the world in quarantine. karen ?arhon @ksarhon and estreyikas d�estambol chorus led by izzet bana from turkey joined them ?? you can watch it at https://t.co/5rqiyoirnv via @youtube @tyahuditoplumu,0
4508,"""why do jews reject jesus?""
this one innocent question left the writer lost in thought, standing in the middle of the @israelmuseum. https://t.co/45j3loijtt",0
4509,@luvlife289 @alanamikia he called jews �roaches�. farrakhan is  akin to hitler in their ideals,0
4510,if it makes you feel better to call me angry instead of listening to jews of color go ahead but all you�re doing is proving my point and not dealing with the problem. - i�m just venting from a comment on the inter webs,0
4511,"�holocaust was legal
-people who hid jews were criminals

�slavery was legal
-people who freed slaves were criminals

�segregation was legal
-people who stood up for equality and justice were criminals

our government and laws aren�t a guide to human decency and morality",0
4512,the use of the police this way against the jews in new york is shocking and completely out of control.� and let�s all take note: this is being done at the direction of a liberal democrat governor,0
4513,@kealan10573296 @iuviand you say that as if we�re against jews and not the state of israel itself,1
4514,history will record how the european nations who collaborated or were silent in the mass murder of 6 million jews suddenly leapt to eulogize the man who was trying to do the same. https://t.co/dgphprqqkx,0
4515,"fox news literally compared trump supporters to german jews in the 1930s. they really don�t get it. some of the biggest, unforgivable scumbags on the planet",0
4516,"@cynthiamckinney depends on which jews we�re speaking of. the fake jews claiming to be gods chosen, who have stolen and occupy the land in israel? or the actual jews, black/melanated/aboriginal ppl here in amerikkka",1
4517,"message from louis farakhan to the jews
https://t.co/nheqpywpzi",1
4518,"a museum in lithuania dedicated to a japanese diplomat who helped thousands of jews flee europe during world war ii has been extended an economic lifeline by people in japan (from @ap) 
https://t.co/rpd2rk3f7b #holocaust",0
4519,the president of the united states telling u.s. jews that they need to �love israel� more. nothing to see here. back to ilhan omar and the left... https://t.co/jq0kqmfwsy,0
4520,"�believe us�: black jews respond to the george floyd protests, in their own words - jewish telegraphic agency https://t.co/ejxjjur7on a trav�s de @jtanews",0
4521,"this is happening on #holocaustremembranceday; public charge rules were used to exclude tens of thousands of german jews who were trying to flee nazi oppression. 

#neveragain isn't just a hashtag, folks - it's a commitment. https://t.co/4pvvba4rbm",0
4522,"rt @queenspatch: buddhists, christians, jews and muslims came together in post-election solidarity. https://t.co/ltflvvwxxb",0
4523,"""imagine being a german in the 1930s and saying, 'i don't hate jews and i have nothing against them and i'm a nice person. but i believe hitler is doing great things for the economy and even though i don't condone everything he says, he still has my vote'.""",0
4524,"zionism is the movement that saved jews from anti semitism around the world and allowed them to get back to their original home, israel .
therefore, if you don't support zionism you actually don't support jews right to defend themselves and have a safe home at their land ",0
4525,"on holocaust remembrance day, we remember the six million jews and other victims of nazism.

we honor their memories by speaking out against anti-semitism, injustice, and hatred in all forms. never again",0
4526,"@shirahanau and why would anyone start a sentence with ""jews believe""",0
4527,"16 july 1942. 13 152 jews: 4 115 children, 5 919 women, 3 118 men hunted down &amp; arrested by the french police, rounded up &amp; herded into the #veldhiv in paris. 

#neverforget  

�a destruction, an annihilation that only man can provoke, only man can prevent.� - elie wiesel https://t.co/ebxicuijfe",0
4528,"@kcmopro fuck dresden. 

there were approximately 1600 jews in dresden when the the germans burned the synagogue on kristallnacht. by the time the war was over, there were 70.

i don't care about dresden and i celebrate anyone who burned nazi cities",0
4529,"@trevor_soul @robertjoelh you have it exactly backwards.

why can't jews live in certain areas?

how ironic that a south african is supportive of apartheid. you support both terrorism and apartheid with your ignorance",0
4530,all of this talk about american jews supporting trump because of sanders' anti-israel stance is premised on a common assumption: that american jews are single issue voters on israel. that hasn't been the case for decades -- if it was ever true,0
4531,"george soros directs a �deep state� global conspiracy network. a joe biden win would put america in control of �jews and blacks.� and he has a pedophilia problem

wild disinfo like this is swamping spanish-language residents in fl

via @sabrod123 &amp; me

https://t.co/hogntcl4kd",0
4532,@kevxcollins @cottogottfried are jews allowed to be freemasons?  it certainly explains his hatred that he regularly spews on his yt channel for all things catholic,0
4533,"a jewish man was stabbed in london today. no outrage. no protests. no mayoral hullabaloo. 

jews are the wrong type of minority. 

the racist hierarchy of woke anti-racists",0
4534,"here's something i didn't know us jews were doing:

according to r.w. 'pastor' rick wiles, jews are using the transgender rights movement to make all of humanity androgynous. 

yep. that's how jews are going to rule the world: banks, entertainment &amp; making the planet one sex",0
4535,"rotwelsch was a language of the road associated with vagabonds, travelers, jews, and thieves that blended words from yiddish, hebrew, german, romani, czech, and other european languages. https://t.co/9acdjftxc1",0
4536,"muslim cleric: �jews should be treated according to allah�s decree about them, �kill them wherever you find them'� https://t.co/zzarmqaiji",0
4537,"rt @v_of_europe: jews in germany appeal to us ambassador in berlin for help: �we need a fox news in europe!�
https://t.co/dwuxq9kbiz",0
4538,@byronyork tough on swimmers and orthodox jews,0
4539,"75 years after the liberation of auschwitz, we remember the 6 million jews murdered by the nazis and all nazi victims, including roma, gay and disabled people. on this special #holocaustmemorialday we recommit to fight hatred and prejudice everywhere. #auschwitz75 #standtogether",0
4540,rt @mehrettt: this is a perfect example of how jews across nyc are allowed to do as they please,1
4541,"watch: yidn, listen to what this doctor is saying! dr. zackary sholem berger explains what frum jews must do and not do to stop the spread of covid-19 https://t.co/u1jkfh8tyx",0
4542,"he kicked them out for being israeli jews to avoid offending the muslim world while visiting israel to mark holocaust remembrance day.
why does he cite ""centuries-old"" laws that do not exist to justify such behavior towards jews who only did their job?
rt
https://t.co/m5zunxuaom",0
4543,"@nerazzuri1443 @mohsin__s1 never forget. the jews accepted the un partition. the arabs rejected it and went to war.

https://t.co/9uw5n8ejtr",0
4544,"revelation 3:9 kjv

behold, i will make them of the synagogue of satan, which say they are jews, and are not, but do lie; behold, i will make them to come and worship before thy feet, and to know that i have loved thee.

thingsjesussaid",1
4545,this is just like when hitler tattooed the jews so they could be identified.. i will never get this vaccine,0
4546,"""jews and christians go to temple and church and speak about god. muslimz go to mosque and speak to god. afrikanz go in the forest and through ritual and dance become god."" 
xxxxx � wade davis (from the book avatar, by anthony browder, p.43) https://t.co/kbqt190fta",0
4547,"be they jews christians muslims agnostics...gay, be they straight whatever you are doing with your life now that death has claimed you with this virus your life and your death has been raised &amp; you are considered martyrs by prophet muhammad (pbuh) #farrakhan #messagetotheworld",0
4548,"""how the israel lobby captured hillel
hillel international used to be a welcoming campus organization for jews of all persuasions. not anymore.""

https://t.co/wsuy10qyht",0
4549,trump and american jews: a look at some of the president's comments ranging from bizarre to outright troubling https://t.co/wtupj2jv78 https://t.co/4dfusgijte,0
4550,"hope in #auschwitz was both a blessing and a curse. ss used hope to deceive jews deported for extermination to lead them to 'showers' as calmly as possible.

for those who became prisoners hope was essential. it was a shield against dehumanization. it helped to fight for life",0
4551,"thanks, @jack, for donating $10 million to dismantle systemic racism while you host the ayatollah saying jews in the white house are filthy zionist agents",0
4552,@christiscoming4 @jibbypop1 ...will be the judgement for the nations (gentiles)... and jesus says that they�ll be judged on how they treated the jews during the tribulation period:,0
4553,@atrupar have they mentioned the jews and the gays yet,0
4554,"""the china virus""
""the muslim ban""
telling american jews ""we love your country"" 
""very fine people on both sides"" 
""birtherism"" 
saying an american judge couldn't be impartial because he was ""mexican"" 
warning suburban women of a black senator
""pocahontas""
""sh*thole countries""",0
4555,"jews in 1907: planning world war one, inventing bolshevism, pre-writing german surrender documents, inventing anal sex in a graveyard in prague, creating newspaper 

jews in 2020: ummmmmmmmmmm hehe anyways here�s a video :)",1
4556,american jews: your defining moment has come - https://t.co/oobbnddpit https://t.co/c6o60p7qrz,0
4557,"17 september 1942 | a transport of 1,048 jews deported from mechelen / malines arrived at #auschwitz. after the selection 717 of them murdered in gas chambers.

among them were the sokolski sisters: francine (b. 1939), arlette (b. 1938), and jacqueline (b. 1936). https://t.co/vtyzrd3e8f",0
4558,@arthurlenk @sethrogen liberal jews are far removed from the anit-semitism that murdered generations of our ancestors in the past. their intentions are good however foolish. israel is the only democracy in the middle east,0
4559,"the anti-semitic carnival in aalst, belgium, is underway. complete with ultra-orthodox jews as flies and a ""wailing wall"" to make fun of those criticizing the parade.
cc @emmanuelnahshon @belgiummfa @israelinbelgium https://t.co/hntdq9hqz4",0
4560,people get upset when some muslims compare our plight/current situation to jews in europe circa 1920s/early 1930s. but the president tonight praised/endorsed a woman who calls islam a �cancer� &amp; demands muslims be banned from public office. and most journalists have said nothing,0
4561,rt @realgilbert: birthday message to hitler.  you're dead and the jews run the world.  ha ha! https://t.co/repiu51wcu,0
4562,@rosenbergradio that's a very racist statement about jews peter!i demand that u r fired,0
4563,rt @michaelrosenyes: nearly two-thirds of us adults unaware 6m jews killed in the holocaust � study https://t.co/pgj8k8c7uv,0
4564,"identity is complex, and jewish identity even more so. the differences in culture developed through diaspora have led to rich and interesting sub-cultures. as jews, we have prayed for return to israel and rebuilding of jerusalem ever since we left",0
4565,"also white nationalists are super into the idea that the real country of all american jews is israel because they would like us all to go away and be there, and not here",0
4566,"@3858_potatoo @alphone_wf koreans suffered like jews??!??
????letter says,

1?jewish people refuse the idea of comfortwomen comparable with jewish holocost.

2?japanese saved many jewish people.

https://t.co/fzttmgwz3h https://t.co/al8oo3g5rb",0
4567,"rt @my3monkees: love this! jews for @realdonaldtrump 
https://t.co/bmw8fh7srf",0
4568,"we're now outside the 
@foreignoffice to send a message to the uk government from british jews: 

there is no justice without freedom and equality for all palestinians and israelis. 

annexation and occupation are a moral crisis, one that demands consequences. 

#actionsnotwords https://t.co/waktsz34ou",0
4569,"rt @marvel0usjesus: then pilate asked jesus �are you the king of the jews?�

he answered and said to him, �it is as you say.�
mark 15:2",0
4570,"@baddiel david, please don�t be offended, nothing wrong implied, is it okay to call jews, hebrews ? please don�t be offended if i�m wrong",0
4571,"when antisemitism will become a problem to you? 

when someone will say things like ""jews don't deserve to live"" ""jews are nasty"" next to you?

when someone will stab the person who sit next to you only because they're jewish and leave you alone?

 when?

#nomoreantisemitism",0
4572,"people laugh but this is the kind of conspiracy theory hitler spewed about the jews prior to the holocaust.
45 is spreading this same disinformation right now.

#onev1
#votebluetosaveamerica 

the qanon conspiracy theory: a security threat in the making? https://t.co/gaeiao1nxj",0
4573,all those liberal jews have no one to blame but themselves if they voted for the senile one and the crooks,0
4574,@aqilhamdi_ @matanmmatan921 @handthala @idf jews lived there before even islam and christianity were invented the romans expelled them,0
4575,"great explanation of why so many jews are sympathetic to #azerbaijan. 

https://t.co/rjpziabp5w",0
4576,"@nayfrd0_0 @gull176 @mnageswarraoips @kpankajagrawal see the thing is it's not ur fault.
u r extremely brainwashed about hindus n india.
india hs been home to so many minor religions, given shelter to zorastrians n jews, while they were chased away from their own mother land.
not killed a single jew n we take pride in it",0
4577,rt @arthurschwartz: will you give some jews extra food rations to rat out their jew neighbors in hiding? https://t.co/tysmomskgc,0
4578,"latest: orthodox jews are emerging as a major force in plasma donation efforts in the new york region. 

more than half of mount sinai's donors so far are orthodox. 

the effort is being led by a hasidic shoe wholesaler from monsey. 

https://t.co/iliixodlef",0
4579,today is int'l #holocaustremembranceday. our world should #neverforget that 6m jews were murdered by nazis in ww2. we should be concerned to see antisemitism on the rise &amp; be on guard against it. it's also a reminder that it is important to support the jewish state of israel,0
4580,"in a debate on the middle east question, us politician warren austin exhorted the warring jews and arabs to sit down and settle their differences �like good christians.�",0
4581,"which of your supporters are the silent type...

the ones screaming �jews will not replace us�? 
the ones having melt-downs ove face-masks? 
the ones attacking a veteran who lost both her legs in combat?
the ones still chanting about an imaginary wall mexico was going to pay for? https://t.co/3cl9e7n9yp",0
4582,"we orthodox jews in nyc have been all the rage for a few weeks now, and i gather most people outside the community have no idea what�s really transpiring here, so allow me to try to clarify some stuff for you all",0
4583,bds' much shorter than 'movement to make jews feel unsafe anywhere' (preoccupied territory) https://t.co/lvnptc5pu4,0
4584,"people sentenced to death for helping jews:
france - 0
italy - 0
netherlands - 0
belgium - 0
norway - 0
denmark - 1
poland - 30.000-50.000

members &amp; volunteers in waffen ss:
netherlands - 50000
belgium - 40000
france - 20000
italy - 15000
denmark - 6000
norway - 6000
poland - 0 https://t.co/odyajeutgl",0
4585,"""imagine being a german in the 1930s and saying, 'i don't hate jews and i have nothing against them and i'm a nice person. but i believe hitler is doing great things for the economy and even though i don't condone everything he says, he still has my vote'.""",0
4586,"on this day in 1943, the nazis liquidated the krakow ghetto.

2,000 jews deemed able to work were transported to plaszow. those who were considered unfit to work, some 2,000 jews, were murdered in the streets of the ghetto or sent to auschwitz-birkenau. #neveragain https://t.co/apjcixcwam",0
4587,tip: jews have lived in practically all habitable areas on earth. we owe a debt of gratitude to those countries who have hosted jews peacefully,0
4588,"@nanwhaley you really are anti-christian aren't you? you will make up anything you can to prevent a christian from being there. would it matter if she were muslim? they too are very conservative (except omar, she just hates christians and jews) are you like her",0
4589,"i see that @jarvisdupont is also suspended by twitter.
kristallnacht was the night of broken glass, a pogrom against jews carried out by the nazis in germany.
we are in the midst of twitter's own kristallnacht",0
4590,@chloetsila not cool. many jews reclaimed what their ancestors were forced to wear and now wear our symbol with pride. non jews have no business wearing it if you ask me,0
4591,rt @auschwitzmuseum: ??eleven per cent of respondents across the us believed that jews had caused the holocaust,0
4592,"@alexbkane how about the other 180 nations that are in diplomatic relations with all these nations.

singling out jews is antisemitic mr. self righteous",0
4593,"palestinians continue to hijack black lives matter.

if you think jews building houses is akin to strangling someone to death, you just might be an antisemite. https://t.co/kxedyengrf",0
4594,@ibutterfly34 why would jews vote democrat,1
4595,@_short_and_ish jews stay rich ... keep them in ur corner for direction ... jews own soo much ,1
4596," trump�s game is voter suppression. he�ll try to keep black people, women, jews &amp; so on from voting with stunts like this. the point? if you don�t vote, that�s effectively a vote for trump. it�s what he wants you to do. don�t fall for it",0
4597,"conservative estimates are he killed twice as many africans as hitler did jews (not downplaying the holocaust, if that�s what you think, slap yourself)..yet i never heard his name one time in school, literally",0
4598,"@adamkuban @_maxmaxed @nycbikelanes @julcuba @stephenlevin33 @nyc_dot ok. just trying to give you perspective. some children have needs unlike others, let's say for visible jews in that area, that may mean safety from rampant antisemitism in ps (ahemm), prayer space, school around a specific calendar, stronger morals, etc. ps just ain't cutting it",0
4599,we are at the john hansard gallery tonight to listen to prof abigail greene's talk on 'jews and muslims in european history'. thank you to the centre for imperial and post-colonial studies to coorganize this event with the parkes institute @parkesinstitute @humanitiesuos https://t.co/8vxwuxw6uj,0
4600,rt @ibjiyongi: people who are not jews of color should not be speaking over jews of color on this,0
4601,"""putin left out the soviet�s long record of covering up &amp; minimizing the genocide of jews in order to keep the focus on nazi crimes against the soviet people�as well as stalin�s persecution &amp; murder of jewish anti-nazi activists in the postwar years"" https://t.co/tb2ktci7sy",0
4602,"@rationalist06 @1vitaceae @sdinjlm @bdsmovement @ilhanmn jews have lived in israel for 4,000 years. the arabs did not even arrive until after mohammed. before that, they lived south and east of jordan. this is our land",0
4603,"if jews are telling you that other jews are: 

-insular and clannish
-only out for themselves
-ignorant and backwards
-spreading disease 
-causing antisemitism

that's not analysis, that's internalized antisemitism",0
4604,have you confessed your sins? (paul) solemnly testifying to both jews &amp; greeks of repentance toward god and faith in our lord jesus christ (acts 20:21),0
4605,"@realchaimhaber @jewishagency from the days of the spanish inquisition to the modern adl, jews rhetorically displace ""foreignness"" away from themselves to the movement that is hostile to their tribal interests",1
4606,"so #marxism is founded on a man who was jewish but hated jews,  a racist, and who had zero significance while he was alive?   so why are ppl worshipping at the house of marx today",0
4607,"nearly two-thirds of us adults unaware 6m jews killed in the #holocaust.'

according to survey of adults 18-39, 23% said they believed the holocaust was a myth, had been exaggerated or they weren�t sure. https://t.co/9zhp1hznbx",0
4608,"one of the 1,575 jews deported to #auschwitz on 24 june 1943 from sosnowiec &amp; b?dzin ghettos &amp; murdered in a gas chamber. 

his name was micha? lask. he was 14 years old. https://t.co/gwtjzllyux",0
4609,"charlie hebdo would have zero guts to publish cartoons making fun of the holocaust (or jews) or mother mary or lgbtq community.
let's have a conversation on ""what's the big deal with the cartoons on prophet muhammad"" after that.
the world has resorted to bullying muslims",0
4610,"jews:

no touching/kissing mezuzot, siddurim/prayerbooks, sifrei torah/torah scrolls or tzitzit now.  

you can close your eyes to say sh�ma, you don�t have to touch your face. 

pikuach nefesh/preserving life supersedes just about everything",0
4611,"@shahid_siddiqui ??????

tell this to missing jews of arab",0
4612,"my great aunt! dressed in drag! in romania! i'm overwhelmed thinking about it. queer ancestors, the old country, jews. https://t.co/0odryesrao",0
4613,"jesus knew that he came 2,000 years too soon. he came to remind the jews, to cleanse them by the law of god given to them by moses. #farrakhan #noisundays",1
4614,"did biden just kiss off suburban vote too? first pro-life catholics, then, jews, defunded blacks, energy workers &amp; police unions. what's next? 

trump says 'suburban housewife' will vote for him over biden, cites low-income housing policies

https://t.co/fhkocfcrx7",0
4615,"@realjameswoods if they were blm protesters, how would they deal with it?  stand down?  jews need to burn down nyc to get respect",0
4616,"memo to labour mps with ability to think independently

please try and stop what starmer is doing

don't you see what is happening?
countless jews are being suspended for ""antisemitism""

this is not really about antisemitism

untold harm is being done to labour and to jews in uk",0
4617,@ruslansmith1 @thom4s_dank @c0g1018 @fayeh321 @benmfreeman @jeremycorbyn it's the white european colonialist zionist jews  who had no presence there in the preceding thousands of years that cause the problems in palestine. pretending white europeans have any link to the middle east at all is an anti palestinian trope. palestinians are also all semites,1
4618,"the leader of the republican party believes in concentration camps.

ok maga jews - looking at you @benshapiro - what do you have to say",0
4619,"on this day in 1987, over 250,000 americans, jews and gentile allies, gathered at the national mall with a simple message: let my people go. 

it was a rallying cry for soviet jews. 

it was the largest jewish march in american history. i call america home because of this work. https://t.co/iljtdobiwb",0
4620,@khwamkhwah are you referring to the jews of europe,0
4621,"there are 1000s &amp; 1000s of pictures of jesus and mary in western art. how many can you find that actually look jewish? it's not because the painters had never seen any jews, either",0
4622,"@mairavz ah, and jews control the world....nazis were right.

stop sounding like a nazi. they murdered my family &amp; yours. browning up to them, will not make them like us more",0
4623,@1littlebigmouth @lackboys3 @coribush @lsarsour yep. both also hate the 7 million jews in israel. sarsour is against humanizing israelis. her words,0
4624,@dbongino there were none white nationalists and neo-nazis in the group that was shouting �the jews will not replace us?�,0
4625,�jews and apostate muslims deserve punishment�: how jihadists justify coronavirus to hustle for recruits - world news - https://t.co/ih6mltatnq https://t.co/zxx0bxurju,0
4626,�rounding up the jews� is an optic that i would never have expected to see in my american lifetime. deblasio is a criminal. no wonder he changed his name from wilhelm.   he is an anti-semite thug piece of shit,0
4627,"rt @joeconchatv: nba store allows 'defund police,' 'beware of jews' on custom jerseys, but not 'free hong kong' https://t.co/daamaoltnx",0
4628,"�i was born here in nyc, but i made it my home when i was 19. i began working with jews for jesus a year after i graduated from hunter college.� liz

check out more of liz�s story on our instagram and facebook pages. https://t.co/fqpxd84vt5",0
4629,rt @sultanknish: daniel greenfield  democrat backing for anti-semitism is killing jews https://t.co/f99clo776d,0
4630,"we choose to not eat meat for easter, theres also ramadan for muslims, and passover for the jews. its all the same story, just a different narrative",0
4631,@leannewood your a moron was it futile to stop the extermination of the jews? also hitler was a national socialist. i think your village is missing an idiot. i'd hurry back there as soon as possible,0
4632,@realthingulli i�ve seen this also in london. pakistanis dressed up like saudis to pretend they hate britain. they are creating this to tell people that anyone dressed like that are enslaving you. this is no less then what nazis used to do for propaganda against jews before ww2,0
4633,"this is what you�re not allowed to do, ryan. scale and evaluate antisemitism so you can dismiss it from your camp. speaking for jews isn�t your job and never will be. https://t.co/mumgmqdjdz",0
4634,rt @realsaavedra: cnn compares trump to nazis purging jews https://t.co/t5ecbjedxi,0
4635,"""no zionists allowed""

it is back to the days of 'no dogs or jews'. 

we are hearing this messaging frequently - in hard-left spaces - such as in unions, at demos and on campus.

this anti-jewish racism must be faced down and sent back to the toxic sewers where it belongs",0
4636,"martin luther king�s famous
 �i have a dream� 
was originally called �normalcy never again�.

the jews co-opted the grassroots organizations &amp; created the civil rights movement.

professor ??????? tony martin exclaims how stanley levinson ??wrote many of king�s speeches https://t.co/5xbaliysoq",0
4637,"*jewish poll:* in a national poll commissioned by ami magazine with 1,000 respondents, 83% of orthodox jews say they're voting for president trump, while 13% said they're voting for vp biden.

in ami's last poll, conducted back in 2016, 54% said they were voting for the president https://t.co/dmvkwgxsh3",0
4638,but the jews will still vote for him,0
4639,"@einsteinsmagic never again.

the democrat party has two distinct religious underpinnings; atheism and satanism.

so first the jews and then the catholics and then the rest.

we all must stand for god and say never again for any of us for it will be for all of us when done",0
4640,"today is holocaust rememberance day.

it is now 75 years since auschwitz was liberated. 

6 million jews and 11 million other were brutally murdered by the nazis.

history has showed us time and time again the evils of the far-left.

it is pure evil.

#neveragain #auschwitz75",0
4641,"even if we get biafra , we would still buy the best spots in nigeria and control their economy like the jews . igbo guys na enye nsogbu",1
4642,"@hamedmoj ah yeah, haifa in israel is a beautiful city!!!  jews, muslims, christians, bahai all living together in harmony!!!  only in israel!!!! ",0
4643,"@damadmattster @horsepro001 @timhairston7 @agramontevictor yes. same case when the temple in jerusalem was destroyed and the jews were scattered.  but god wants to redeem us from wrath. 1the5:9 redemption is like the land title redemption, depicted by un-sealing the scroll",0
4644,"@vidyachaudhary4 which part, the part where it advices you on how to beat your wife or what is the punishment for jews",0
4645,"it's friday

100 years ago jews in jerusalem were recovering from an anti-jewish riot that killed 5 and injured 100s

today they welcome the shabbat in the capital city of a jewish state with over 9 million citizens

that's progress.

shabbat shalom everyone -have a great weekend",0
4646,idiots want to have an my atrocity is more horrible than your atrocity lmfao jews native americans and blacks shouldn't ever get involved in that bullshit discussion that leads absolutely nowhere and benefits absolutely no one lmfao i've been treated worse than you lmfao idiots,0
4647,premier says violent targeting of muslims is akin to what nazis did with jews in germany https://t.co/mumtiaexpn https://t.co/gplfxcfcgd,0
4648,"when it was gcse history class and i learned about the 6 million jews that died to the hands of nazis, i couldn�t believe how cold hearted the germans were ! 75 years later our uyghur muslim brothers and sisters deathcount has surpassed the holocaust , yet the world stays quiet",0
4649,"today 82 years ago was kristallnacht: nazi germany burned 1,400 synagogues, terrorizing jews across germany &amp; austria, wrecking &amp; looting their homes, shops &amp; schools. the world did little.

also today, the un's @who assembly opens, to combat global disease &amp; demonize israel. https://t.co/yqpk9sakp7",0
4650,"it�s much easier to blame orthodox jews for a contagious disease outbreak than it is to translate public health materials into yiddish, recruit community leaders, and do community education on the disease",0
4651,"diaspora and israeli orgs and communities around the world will participate on saturday in a mass #kaddish mourners� prayer and say a specially designed memorial #prayer for jews buried in inaccessible arab countries across the middle east &amp; north africa.

https://t.co/uvr3rdbin1",0
4652,"you know what's make me sad? that if it was church or mosque everyone were talking about it, no one would stay silent, including celebrities. but who care about jews right",0
4653,"@kanyewest yeah nick cannon is a great guy 

imagine if a white person said about black people what he said about whites and jews...

you think he would still have a job and billboards up around la? ..

https://t.co/pdjkukpucw",0
4654,i had to leave austria due to the persecution of jews. #disgusting,0
4655,"jews top target of hate crimes in 2019
https://t.co/4ykkydp0zu",0
4656,"i keep seeing this narrative here about how the jews were passive and meek during the holocaust, didn�t protest, and it makes me furious. it is wrong, it is dangerous, and it is harmful af. 

1/x thread",0
4657,@jondutoit side note: if they want to count jews as brown people it would really throw off the statistics they try to use to claim systemic oppression,0
4658,how do y�all really be silly enough to say jews run the world when your laws and society have been shaped by european christianity for centuries at this point? christians enslaved you but jews are the world�s evil... lmao,0
4659,@fatfreds_cat �jvp - no jews allowed�,0
4660,supreme court allows trump's wealth test to restrict legal immigration�a tactic used to keep out european jews in 1930s https://t.co/9rik87hula,0
4661,wont stop zionists pushing the button... theyve been sacraficing jews since kaztner,0
4662,"sweden: muslim-dominated malm� �was once a safe haven for jews, but today only 200 remain and are being harassed� https://t.co/ratkr18wzh",0
4663,"palestinian mp waving a knife during a rally in gaza, while calling on palestinians to stab jews: """"the knife is our choice. the knife symbolizes the battle... we have brought slaughter upon you. we will disperse you. just wait, oh jews.""

https://t.co/tjmcesfwwr",0
4664,"if the us elections were held today�three weeks before the nov. 3 election�83 percent of orthodox jews would vote for president trump, according to a poll released on wednesday. https://t.co/qrzpkv3jqs",0
4665,"the jews have survived over 3500 years, and faced horrific evil; and i think they'll easily survive decommio
https://t.co/mskycxftmk",0
4666,@kaichang @kodiack7 @reee2219 @tariqnasheed jews are whites! all you cavedwellers took the same route through eurasia. yours went further east - white people/jews went further south. my point is no matter what their faith was all you's is related and idiots! now leave me alone,0
4667,"catholic priests, orthodox jews sue gov. cuomo, de blasio for alleged selective lockdowns https://t.co/0kyruez1su via @saracarterdc",0
4668,@kthomasdc @joebiden i�m surprised. they don�t like jews,0
4669,"asking a biafran to pray for unity of zoo nigeria, is like asking jews to pray for adolf hitler's long life. i pray nigeria is not my country, &amp; i can't uphold her honor &amp; glory or be faithful &amp; honest, so break it god ise #twonigerias @potus @10downingstreet @un @mazinnamdikanu",0
4670,@davidafrench @roncoleman let's call it what it is.  black people attacking jews,0
4671,"jews are one of the groups that�s harassed and discriminated against the most. why no media? jews are mostly white. jews are often wealthy. lots of big dems are jews, and they want to control all the other jews",1
4672,"when coronavirus hit israel, many palestinians were wishing them death. when a palestinian leader fell ill, jews are wishing him a full recovery. i�ve been seeing their warm wishes and prayers for him for a while now. this isn�t for show. they are genuinely amazing people",0
4673,"on the one year anniversary of the jersey city shooting, blacks and jews reflect on how tragedy sparked unity, ?@deenayellin? reports.

 https://t.co/di065leo3i",0
4674,"nobody hate jews more than the caliphate of england except the nazis. millions of jewish biafrans starved to death for hatred and to steal oil and gas without meters. liberty, the greatest fear of globalist. @potus @vp @secpompeo @israelipm @borisjohnson @mazinnamdikanu",0
4675,@cheryl133cheryl @melissalmrogers do either of you have any idea how offensive it is to compare wearing masks to the extermination of 6 million jews? shame on you both,0
4676,"fact:  the nazi trains with jews ran on time to auschwitz, while the german soldiers and civilians went without.  call white house:  1-888-eat-shit",0
4677,@never_again2020 @nowreally1 yeah and your gnasher jews lapdog and puppet.. https://t.co/nemdahb8iv,1
